patient_id,last_name,first_name,patronymic,birth_date,gender,insurance_policy,snils,address,phone
691,Королев,Сигизмунд,Вениаминовна,1971-06-17,М,96454959578127,317-427-183 22,"п. Катайск, алл. Льва Толстого, д. 77 стр. 576, 404655",+7 128 638 11 05
692,Попов,Всемил,Мироновна,1953-04-23,Ж,89207459528276,774-239-354 33,"клх Далматово, пр. Полтавский, д. 3/2 стр. 2, 026077",+7 (143) 486-96-53
693,Мамонтова,Сергей,Арсеньевич,1984-08-08,Ж,57310520898318,730-950-793 37,"г. Гудермес, пр. Тупиковый, д. 2 стр. 9, 027590",8 (268) 009-0722
694,Павлов,Феликс,Ивановна,2000-06-12,Ж,12189452395960,233-159-987 51,"с. Юровск, алл. Славянская, д. 90, 609417",8 024 130 0788
695,Сазонов,Семен,Захаровна,1983-01-08,М,87558509591450,497-236-694 62,"д. Рубцовск, ул. Свободная, д. 3 к. 943, 504621",8 (643) 493-94-16
696,Капустина,Людмила,Рубеновна,1986-11-05,М,74078869858574,911-066-726 41,"клх Чегем, пер. Крупской, д. 87 к. 512, 164598",+7 (437) 804-70-40
697,Меркушев,Агата,Валентиновна,1962-10-16,Ж,65187569269203,273-571-256 72,"ст. Красная Поляна, ул. Пугачева, д. 9/6, 532425",8 600 980 57 83
698,Авдеев,Валентина,Вячеславовна,1941-09-24,М,30341365329856,849-977-070 60,"к. Октябрьское (Хант.), ш. Литейное, д. 83, 049174",+73687163876
699,Давыдов,Богдан,Ильясович,2000-07-02,Ж,74054586618248,741-427-853 14,"п. Пышма, бул. Отрадный, д. 31, 339982",+7 590 071 32 04
700,Рыбакова,Ким,Яковлевич,1970-08-21,М,56771541766045,689-391-164 57,"ст. Североморск, наб. Монтажников, д. 7/7 к. 8, 085208",8 296 455 2175
701,Ильин,Константин,Борисовна,2006-02-19,М,78298872754422,061-850-692 98,"клх Тула, ш. Томское, д. 806 к. 74, 390321",+73031839330
702,Зыкова,Богдан,Борисович,1950-09-11,М,84065488558755,245-296-151 43,"к. Нефтекамск, бул. Ульяновский, д. 2 к. 9/4, 135566",86338958641
703,Гущин,Валентина,Алексеевна,1954-08-14,Ж,56019991624694,762-936-842 68,"с. Чита, алл. Блюхера, д. 1/2 к. 227, 952038",8 (212) 151-90-45
704,Мартынова,Наум,Власович,1976-12-03,М,46220165663393,508-243-262 53,"г. Кисловодск, бул. Культуры, д. 6, 142024",8 (435) 074-5093
705,Чернова,Иосиф,Гаврилович,2005-08-09,М,09997024404310,907-718-235 32,"клх Кетченеры, пр. Крылова, д. 5 к. 7/2, 275735",8 481 471 2666
706,Соболев,Мартьян,Леонидовна,1969-01-26,М,93929427021501,343-390-627 98,"к. Северо-Курильск, алл. Рыбацкая, д. 129 к. 27, 275939",8 571 421 1622
707,Виноградов,Лариса,Тимурович,1979-09-15,М,91004436436444,329-691-422 00,"п. Саратов, бул. Громова, д. 35 к. 9/1, 857109",+7 (385) 300-0900
708,Казакова,Панфил,Гордеевич,1954-07-27,Ж,58677546586172,847-034-463 32,"к. Псебай, наб. Ключевая, д. 5 стр. 4/6, 757351",8 (517) 696-5959
709,Зыков,Макар,Тимофеевна,1991-07-01,Ж,00337522964842,109-222-514 55,"ст. Камень-на-Оби, бул. Мельничный, д. 77 к. 1/5, 426430",+7 (970) 813-72-29
710,Баранова,Гаврила,Валерьевич,1937-08-23,Ж,93524392295014,962-840-769 53,"д. Катав-Ивановск, бул. Пушкина, д. 7/8 стр. 907, 446666",84836094386
711,Морозова,Гордей,Леонидовна,1983-11-23,М,08559256297266,923-257-273 46,"г. Куртамыш, алл. Тупиковая, д. 54 к. 7/7, 051496",+7 806 862 88 68
712,Аксенова,Станимир,Харитонович,1958-07-03,Ж,44940395186956,134-408-833 18,"г. Певек, бул. Орловский, д. 8 стр. 2/3, 779398",+7 122 016 3185
713,Денисов,Амвросий,Абрамович,1956-04-23,Ж,39152313363140,982-127-023 18,"п. Асино, алл. Тельмана, д. 831, 569000",+7 917 653 24 48
714,Архипов,Исай,Григорьевич,2004-11-24,Ж,71515474691170,870-272-820 40,"клх Тосно, ш. Проезжее, д. 2, 321600",8 932 418 3252
715,Третьякова,Радим,Теймуразович,1957-03-31,Ж,52021311679542,832-670-116 78,"ст. Ряжск, ш. Морозова, д. 19 к. 25, 386426",8 (302) 209-94-17
716,Афанасьева,Мартьян,Глебович,1938-08-07,Ж,40531984105075,508-485-284 67,"п. Тайшет, наб. Спартака, д. 8/1 стр. 183, 644058",+7 (550) 172-7279
717,Доронин,Илья,Наумовна,1954-03-02,Ж,82901832051121,340-636-801 99,"г. Инта, ул. Юности, д. 2 к. 874, 170648",8 796 886 3124
718,Федосеева,Аполлон,Филатович,1938-11-18,М,44813881901145,676-776-195 24,"г. Стерлитамак, пер. Амурский, д. 576, 177022",+7 (804) 534-7827
719,Русаков,Варвара,Венедиктович,1979-05-09,М,32095928489873,587-272-993 35,"п. Краснотурьинск, ш. Харьковское, д. 7/4, 648442",8 (398) 356-52-39
720,Степанов,Фадей,Олеговна,1992-02-08,Ж,76227353340620,166-334-014 21,"клх Каменск-Уральский, бул. Кутузова, д. 46 к. 3/9, 233570",+74455143442
721,Романов,Бажен,Бориславович,1999-01-12,Ж,54944957421884,246-381-512 91,"к. Сусуман, пер. Ангарский, д. 7 стр. 3, 247353",89875915300
722,Гущин,Лука,Харитоновна,1951-09-03,Ж,45183479230578,245-310-812 46,"клх Сосногорск, бул. Серова, д. 44 стр. 714, 669610",8 963 749 12 18
723,Якушева,Селиверст,Валериевна,1940-06-23,М,65061471590112,502-316-004 02,"д. Юровск, пр. Моховой, д. 31 стр. 286, 984250",8 (966) 997-84-20
724,Доронина,Аркадий,Ждановна,1944-08-16,М,41442460737238,615-952-859 94,"клх Советский, пр. Горняцкий, д. 9/3 стр. 60, 779798",+7 (676) 074-1059
725,Кудряшов,Эрнест,Егорович,2008-04-29,М,15043903560285,869-660-963 54,"г. Ступино, ш. Широкое, д. 11 к. 384, 226441",8 (024) 594-0859
726,Калинина,Игорь,Захарьевич,1990-08-09,М,53524377950765,573-748-525 12,"ст. Усть-Илимск, пр. Л.Толстого, д. 617 к. 82, 949652",+7 (967) 499-9020
727,Нестерова,Захар,Кирилловна,2005-10-23,Ж,54070084159124,269-575-385 13,"клх Котлас, алл. Балтийская, д. 2/5 к. 36, 408520",8 334 611 89 78
728,Попова,Евгений,Филатович,1955-01-13,М,82659338041917,160-333-085 44,"п. Пятигорск, ш. Парижской Коммуны, д. 420 стр. 937, 210936",8 (677) 773-65-76
729,Ефремов,Мир,Иларионович,1976-02-11,М,59034819543511,026-939-553 30,"клх Красная Поляна, бул. Нижний, д. 25, 855070",+7 (640) 626-06-74
730,Рыбакова,Вацлав,Жоресович,1952-03-24,Ж,44876216483427,973-029-406 95,"к. Зарайск, ул. Авиационная, д. 95 стр. 87, 258284",8 (891) 994-9516
731,Щербакова,Марфа,Игнатьевич,1944-08-05,Ж,94564464523900,415-242-867 85,"с. Алдан, пер. Чайкиной, д. 6/1, 467093",8 725 028 00 41
732,Стрелков,Святополк,Натановна,1939-11-12,Ж,73460316134079,921-645-752 75,"клх Тверь, бул. Проезжий, д. 78 стр. 9/6, 506688",+7 557 155 66 16
733,Никонов,Федот,Владимировна,1976-06-25,М,09363646059551,611-339-563 22,"г. Тихорецк, наб. Геологов, д. 2/3, 269748",8 978 487 98 96
734,Овчинникова,Евстафий,Архипович,1993-04-08,Ж,30527043692259,164-230-127 46,"с. Охотск, ул. Революционная, д. 4/8, 855360",8 223 063 56 73
735,Тимофеева,Нинель,Ильич,2002-03-07,Ж,75694298410400,327-303-248 27,"п. Мураши, бул. Курганный, д. 7, 188203",8 (069) 586-2185
736,Власов,Анна,Кирилловна,1944-03-02,М,11281779036666,369-472-813 26,"к. Александров, алл. Победа, д. 529, 375353",+7 324 527 56 71
737,Пономарева,Акулина,Измаилович,1941-11-26,Ж,30568780712652,494-891-852 98,"г. Бугульма, ул. Энергетическая, д. 8/8 к. 5/2, 616576",8 282 261 9549
738,Ефимова,Аким,Васильевич,1976-12-11,Ж,84943457766138,865-500-915 95,"д. Калач, алл. Радищева, д. 16, 941270",8 618 536 08 78
739,Михайлов,Порфирий,Венедиктович,1935-07-18,Ж,20338811209966,763-720-373 44,"к. Радужный, ул. Бажова, д. 690 к. 6/8, 396770",8 467 393 1649
740,Кузнецов,Харлампий,Петровна,1981-12-14,Ж,46887305886810,253-129-266 25,"ст. Тикси, бул. Спортивный, д. 9, 401461",8 970 001 9007
741,Гаврилов,Спартак,Юльевич,1979-01-11,Ж,46734743693908,941-319-859 67,"п. Вуктыл, ул. Котовского, д. 3, 251119",+7 359 409 4294
742,Гусев,Дмитрий,Жанович,1996-06-26,М,99903238876766,062-895-134 03,"д. Славгород, наб. Омская, д. 981 к. 46, 939702",8 638 207 15 48
743,Яковлев,Устин,Зиновьевич,1951-05-27,М,33117860577677,192-889-203 02,"ст. Самара, ул. Фурманова, д. 13 к. 16, 778719",+7 (497) 265-57-13
744,Беспалова,Онуфрий,Еремеевич,1991-10-27,Ж,74514537525744,882-526-990 18,"ст. Волхов, наб. Седова, д. 4/4, 157646",8 (050) 680-98-38
745,Горшкова,Епифан,Арсеньевич,1965-11-04,Ж,46502758603456,333-892-349 52,"с. Белорецк, ул. Крупской, д. 8 к. 46, 324271",8 186 286 97 47
746,Щукин,Мария,Филипповна,1959-12-05,Ж,37038547872681,931-922-941 23,"ст. Павловский Посад, наб. Слободская, д. 2, 455418",82588314003
747,Шубин,Олег,Давидович,1939-04-04,Ж,32826735490479,865-716-896 21,"ст. Ноябрьск, пер. Марта 8, д. 78, 643476",+7 882 309 2587
748,Казаков,Спиридон,Валериевна,1974-11-05,Ж,67363163308460,172-628-033 64,"ст. Тамбов, пер. Тихий, д. 563 к. 40, 016636",8 228 455 41 40
749,Тарасова,Александра,Игнатович,1997-03-13,М,96229511084861,066-002-604 69,"с. Кузнецк, бул. Щорса, д. 28 стр. 3/5, 106678",8 (457) 321-6502
750,Сазонова,Елена,Елизарович,1956-04-02,Ж,38935440711072,985-023-050 66,"к. Ульяновск, алл. Минская, д. 81 к. 647, 412982",+79220288152
751,Белов,Симон,Валентиновна,1983-08-28,М,21768012696250,507-324-913 94,"п. Звенигород, ул. Радужная, д. 5/7 к. 93, 844037",8 543 999 42 85
752,Чернова,Станислав,Аверьянович,1961-06-14,Ж,30864148632908,505-048-715 90,"д. Гремячинск (Перм.), пр. Советов, д. 11, 744479",+7 (911) 717-4003
753,Зуева,Исай,Ильясович,1989-02-18,Ж,88486573744966,607-236-604 74,"г. Усть-Ордынский, пер. Молодежный, д. 96, 825289",+70439351602
754,Вишняков,Ювеналий,Степановна,1980-03-03,Ж,77526684803163,678-175-248 13,"с. Орехово-Зуево, алл. Угловая, д. 40 к. 4, 260885",+7 (298) 734-0114
755,Белоусова,Эраст,Эдгардович,1976-11-24,М,75473770499096,781-945-659 77,"г. Архыз, алл. Сплавная, д. 457 стр. 9/2, 804175",8 943 072 18 87
756,Коновалова,Радован,Феликсовна,1944-09-30,Ж,69916587236341,104-857-867 12,"ст. Сосновый Бор, алл. Ленинградская, д. 29 стр. 97, 249919",8 084 158 55 37
757,Савельева,Зосима,Ануфриевич,1973-04-18,М,37631855967071,694-481-440 00,"ст. Саянск, пр. Трудовой, д. 23 к. 164, 972968",+7 (288) 542-73-44
758,Медведева,Лукия,Чеславович,1955-10-02,Ж,51973665475878,371-053-925 90,"с. Горно-Алтайск, наб. Омская, д. 1/2 стр. 5/4, 402560",+7 413 166 7752
759,Кондратьев,Фёкла,Ааронович,1995-01-13,Ж,12797176350642,729-904-388 17,"с. Двинской, ш. Бабушкина, д. 525, 163915",8 (464) 725-6046
760,Кабанова,Руслан,Якубович,1956-11-22,М,03690615502613,409-731-220 66,"с. Мостовской, бул. Новый, д. 4 к. 34, 694353",+7 (861) 780-58-13
761,Турова,Спартак,Александрович,1980-10-04,М,73213678864555,261-510-705 57,"п. Юрьевец (Иван.), ул. Маркса, д. 5/5 к. 623, 258692",8 356 006 25 51
762,Гурьев,Боян,Харлампьевич,1996-03-31,Ж,51937849531273,445-801-976 21,"с. Верхний Уфалей, наб. Достоевского, д. 752 к. 4, 224708",+7 014 812 97 19
763,Кудрявцева,Терентий,Егорович,1941-05-17,Ж,89437481268179,300-805-889 90,"д. Горно-Алтайск, ул. Тупиковая, д. 14 к. 1, 056358",8 990 213 11 66
764,Сорокина,Лазарь,Федосеевич,1938-06-12,Ж,21246764281259,836-207-498 84,"ст. Змеиногорск, ул. Учительская, д. 233 к. 7, 657166",8 781 304 9950
765,Кошелев,Измаил,Юлианович,1989-05-09,М,41645086295322,307-248-764 12,"п. Хатанга, ш. Гастелло, д. 5/6 к. 2/9, 583934",+7 835 442 7885
